CNTRYID	SEQID	PS1_u01a_num_of_created_emails	PS1_u01a_num_of_diff_emails_views	PS1_u01a_num_of_email_views	PS1_u01a_num_of_revisited_emails	PS1_u01a_seq_of_viewed_emails	PS1_u01a_num_help	PS1_u01a_first_interaction_time	PS1_u01a_time_on_task	PS1_u01a_num_cancel	PS1_u01b_num_of_created_emails	PS1_u01b_num_of_diff_emails_views	PS1_u01b_num_of_email_views	PS1_u01b_num_of_revisited_emails	PS1_u01b_seq_of_viewed_emails	PS1_u01b_num_help	PS1_u01b_first_interaction_time	PS1_u01b_time_on_task	PS1_u01b_num_cancel	PS1_u03a_num_help	PS1_u03a_first_interaction_time	PS1_u03a_time_on_task	PS1_u03a_num_switching_environment	PS1_u03a_num_cancel	PS1_u03a_seq_switching_environment	PS1_u06a_num_help	PS1_u06a_first_interaction_time	PS1_u06a_time_on_task	PS1_u06a_num_of_diff_visited_pages	PS1_u06a_num_of_page_revisits	PS1_u06a_num_of_page_visits	PS1_u06a_seq_visited_web_pages	PS1_u06a_seq_time_spent_on_web_pages	PS1_u06a_num_cancel	PS1_u06b_num_help	PS1_u06b_first_interaction_time	PS1_u06b_time_on_task	PS1_u06b_num_of_diff_visited_pages	PS1_u06b_num_of_page_revisits	PS1_u06b_num_of_page_visits	PS1_u06b_seq_visited_web_pages	PS1_u06b_seq_time_spent_on_web_pages	PS1_u06b_num_cancel	PS1_u21_num_help	PS1_u21_first_interaction_time	PS1_u21_time_on_task	PS1_u21_num_cancel	PS1_u04a_num_help	PS1_u04a_first_interaction_time	PS1_u04a_time_on_task	PS1_u04a_num_switching_environment	PS1_u04a_num_cancel	PS1_u04a_seq_switching_environment	PS2_u19a_num_help	PS2_u19a_first_interaction_time	PS2_u19a_time_on_task	PS2_u19a_num_switching_environment	PS2_u19a_num_cancel	PS2_u19a_seq_switching_environment	PS2_u19b_num_help	PS2_u19b_first_interaction_time	PS2_u19b_time_on_task	PS2_u19b_num_switching_environment	PS2_u19b_num_cancel	PS2_u19b_seq_switching_environment	PS2_u07_num_help	PS2_u07_first_interaction_time	PS2_u07_time_on_task	PS2_u07_num_of_diff_visited_pages	PS2_u07_num_of_page_revisits	PS2_u07_num_of_page_visits	PS2_u07_seq_visited_web_pages	PS2_u07_seq_time_spent_on_web_pages	PS2_u07_num_cancel	PS2_u02_num_of_created_emails	PS2_u02_num_of_diff_emails_views	PS2_u02_num_of_email_views	PS2_u02_num_of_revisited_emails	PS2_u02_seq_of_viewed_emails	PS2_u02_num_help	PS2_u02_first_interaction_time	PS2_u02_time_on_task	PS2_u02_num_of_diff_visited_pages	PS2_u02_num_of_page_revisits	PS2_u02_num_of_page_visits	PS2_u02_seq_visited_web_pages	PS2_u02_seq_time_spent_on_web_pages	PS2_u02_num_switching_environment	PS2_u02_num_cancel	PS2_u02_seq_switching_environment	PS2_u16_num_of_created_emails	PS2_u16_num_of_diff_emails_views	PS2_u16_num_of_email_views	PS2_u16_num_of_revisited_emails	PS2_u16_seq_of_viewed_emails	PS2_u16_num_help	PS2_u16_first_interaction_time	PS2_u16_time_on_task	PS2_u16_num_cancel	PS2_u11b_num_of_created_emails	PS2_u11b_num_of_diff_emails_views	PS2_u11b_num_of_email_views	PS2_u11b_num_of_revisited_emails	PS2_u11b_seq_of_viewed_emails	PS2_u11b_num_help	PS2_u11b_first_interaction_time	PS2_u11b_time_on_task	PS2_u11b_num_cancel	PS2_u23_num_of_created_emails	PS2_u23_num_of_diff_emails_views	PS2_u23_num_of_email_views	PS2_u23_num_of_revisited_emails	PS2_u23_seq_of_viewed_emails	PS2_u23_num_help	PS2_u23_first_interaction_time	PS2_u23_time_on_task	PS2_u23_num_of_diff_visited_pages	PS2_u23_num_of_page_revisits	PS2_u23_num_of_page_visits	PS2_u23_seq_visited_web_pages	PS2_u23_seq_time_spent_on_web_pages	PS2_u23_num_switching_environment	PS2_u23_num_cancel	PS2_u23_seq_switching_environment
ZA6712_GB.data	1010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1011	0	3	3	0	u01a_item101|u01a_item103|u01a_item102	0	29599	101358	0	0	5	8	3	u01b_item101|u01b_item102|u01b_item103|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	43201	188344	0	0	35172	101699	6	1	WB|SS|WB|SS|WB|SS|WB	0	47655	99009	1	0	1	u06a_default	99009	0	0	18099	113678	6	5	11	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main	18331|29626|2937|7324|1867|12345|2813|5626|1630|10336|20843	0	0	26292	149678	0	0	0	49664	0	0	MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1012	0	2	2	0	u01a_item101|u01a_item104	0	39697	47983	0	0	1	1	0	u01b_item101	0	38783	43907	0	0	0	7566	0	0	WB	0	27378	43157	1	0	1	u06a_default	43157	0	0	0	10227	1	0	1	main	10227	0	0	0	9080	0	0	0	9662	0	0	MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1013	0	5	6	1	u01a_item101|u01a_item105|u01a_item103|u01a_item102|u01a_item101|u01a_item104	0	30501	71683	0	0	5	7	2	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item105	0	35540	152131	0	1	86828	202478	2	0	WB|SS|WB	0	41140	235912	3	2	5	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt6_popup|u06a_default	41140|2726|5494|1684|184868	0	0	14210	52211	1	0	1	main	52211	0	0	71795	287490	0	0	53159	116712	2	0	MC|SS|MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	135531	158584	1	0	SS|MC	0	54364	264186	8	0	MC|SS|MC|SS|MC|SS|MC|SS|MC	0	59153	197996	11	9	20	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page3|unit7page8|unit7page3|main|unit7page4|unit7page5|unit7page4|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	59404|28710|3572|1716|4568|8713|4160|3657|6027|20576|14342|4720|7403|6588|3673|1552|5410|7354|1737|4114	0	0	4	7	3	u02_item101|u02_item101|u02_item102|u02_item103|u02_item104|u02_item101|u02_item104	0	28685	839629	5	35	40	main|unit02page1|MC|unit02page1|unit02page2|MC|unit02page2|MC|unit02page2|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|unit02page2|unit02page1|unit02page2|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page2|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|unit02page2|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1	7941|4627|11927|29447|6735|175352|12893|22596|58180|43555|44232|2260|3066|40104|18645|2239|6702|3841|2763|59003|4356|13348|2448|18848|2727|2782|14719|2744|2044|22192|26632|2056|3115|11707|3197|31460|1758|1831|4844|5243|2632|3674|1498|4373|22722	12	0	MC|WP|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB	0	2	2	0	u16_item101|item0	0	34288	410787	4	0	3	3	0	u11b_item701|u11b_item702|u11b_item703	0	30361	130940	0	0	2	2	0	u23_item115|u23_item305	0	25183	171667	6	6	12	main|unit23page1|MC|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|u023_pg12_txt6_popup|unit23page12|unit23page1|unit23page2|u023_pg2_txt22_popup	25403|17407|26773|14854|6640|4032|9822|15556|3844|4496|2013|3977|32466|4384	4	0	WB|MC|WB|MC|WB
ZA6712_GB.data	1015	0	8	11	3	u01a_item101|u01a_item105|u01a_item103|u01a_item102|u01a_item201|u01a_item202|u01a_item101|u01a_item104|u01a_item301|u01a_item102|u01a_item105	0	41348	106099	1	0	1	1	0	u01b_item101	1	43322	113607	0	1	40949	109528	4	0	WB|SS|WB|SS|WB	0	28115	125374	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	28115|2696|94563	0	0	7950	179301	6	9	15	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main	19939|34978|19102|18741|3914|18330|2921|12455|6048|2068|2029|6479|2475|22877|6945	0	0	20276	201810	0	0	16232	364842	29	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	0	53991	105245	1	0	SS|MC	0	19665	190024	5	0	MC|SS|MC|SS|MC|SS	0	72467	212559	14	18	32	main|unit7page1|main|unit7page2|main|unit7page1|main|unit7page3|unit7page8|unit7page3|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page4|main|unit7page6|u07_pg6_txt12_popup|unit7page6|main|unit7page4|unit7page5|unit7page4|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	72644|8906|1626|6213|2100|2909|2404|7735|3257|623|1432|2117|2851|1408|1963|9401|2806|10500|4486|4220|4904|7212|7355|2378|2968|8085|2270|1866|13778|1652|4600|5890	0	0	4	13	9	u02_item101|u02_item102|u02_item103|u02_item104|u02_item101|u02_item102|u02_item103|u02_item104|u02_item101|u02_item103|u02_item104|u02_item101|u02_item103	0	29135	341327	4	16	20	main|unit02page1|MC|WP|MC|unit02page1|MC|unit02page1|unit02page3|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|MC|unit02page1|MC|unit02page1|MC|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|MC|unit02page1	3376|12801|1672|1940|28198|14218|6851|13850|5935|3541|10990|4466|22678|1986|2843|2575|12754|24868|2837|18932|1856|3541|7009|1572|16644|1523|3183|11960|11068|25980	19	1	MC|WB|MC|WP|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB	0	2	2	0	u16_item101|item0	0	24419	121407	0	0	3	4	1	u11b_item103|u11b_item702|u11b_item703|u11b_item703	0	22645	109853	0	0	1	1	0	u23_item305	0	14422	92948	6	4	10	main|MC|main|unit23page1|unit23page2|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page2|u023_pg2_txt22_popup	14423|10507|8817|4764|21908|6525|3098|1998|5015|3582|9126|3185	4	0	WB|MC|WB|MC|WB
ZA6712_GB.data	1016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1017	0	5	6	1	u01a_item101|u01a_item102|u01a_item102|u01a_item103|u01a_item104|u01a_item105	0	16451	75612	0	0	5	7	2	u01b_item101|u01b_item101|u01b_item102|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	14816	136722	0	0	32677	98332	4	0	WB|SS|WB|SS|WB	0	46903	100102	1	0	1	u06a_default	100102	0	0	16312	22060	1	0	1	main	22060	0	0	20717	125957	0	0	16133	67021	3	0	MC|SS|MC|SS	0	15999	63447	1	0	SS|MC	0	16386	140562	3	0	MC|SS|MC|SS	0	25873	77210	9	5	14	main|unit7page3|unit7page8|unit7page3|main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page4|u07_pg4_popup6|book=page4	26049|5397|6270|1182|3305|3780|2952|2312|2775|4097|2930|8989|2015|5157	0	0	4	5	1	u02_item101|u02_item101|u02_item102|u02_item103|u02_item104	0	12057	66573	1	0	1	main|WP	2338|2893	2	0	MC|WB|WP	0	1	1	0	u16_item101	0	14622	71354	0	0	4	4	0	u11b_item103|u11b_item113|u11b_item146|u11b_item217	0	16778	54338	0	0	1	1	0	u23_item305	0	13182	36733	4	1	5	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC	13304|3948|3138|3376|2652|10315	1	0	WB|MC
ZA6712_GB.data	1019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	102	0	4	4	0	u01a_item101|u01a_item102|u01a_item103|u01a_item105	0	24045	59026	0	0	5	6	1	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	32904	123443	0	0	24692	137606	10	0	WB|SS|WB|SS|WB|SS|WB|SS|WB|SS|WB	0	46458	159149	3	2	5	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt6_popup|u06a_default	46458|1980|50038|1894|58779	0	0	18466	142351	6	9	15	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage5|main|unit06bpage3|main	18673|34764|2546|16061|5497|17440|1877|6904|1642|10089|3214|9420|1826|6413|5985	0	0	63253	191932	0	0	28357	271553	12	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC|SS|MC	0	19237	75302	1	0	SS|MC	0	22729	175302	9	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	0	19693	131625	12	10	22	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	19928|5498|2782|8381|1698|6686|1935|2824|3539|5378|1926|12864|2903|11158|4664|11922|3583|3329|2795|11416|1671|4745	0	0	4	6	2	u02_item101|u02_item101|u02_item102|u02_item103|u02_item104|u02_item101	0	18361	159261	2	5	7	main|MC|main|unit02page1|MC|unit02page1|MC|WP|MC|unit02page1|MC|unit02page1|MC|unit02page1	3980|19073|2251|2971|6185|10309|37834|6615|13294|6469|8595|5187|11081|5689	14	0	MC|WP|WB|MC|WB|MC|WB|MC|WP|MC|WB|MC|WB|MC|WB	0	1	1	0	u16_item101	0	11598	66882	0	0	3	4	1	u11b_item701|u11b_item702|u11b_item703|u11b_item702	0	13705	80542	0	0	1	1	0	u23_item305	0	14567	118762	7	5	12	main|MC|main|unit23page5|main|unit23page1|unit23page2|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page2|u023_pg2_txt22_popup	14568|5478|2541|4318|7341|7001|34391|1955|2709|3805|23298|3023|4171|4163	4	1	WB|MC|WB|MC|WB
ZA6712_GB.data	1020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	52999	265001	1	0	SS|MC	0	54163	406772	3	0	MC|SS|MC|SS	0	55607	79981	4	0	4	main|unit7page3|u07_pg3_popup6|book=page3	56048|12576|5701|5656	0	0	0	0	0		0	25295	99815	0	0	0			0	0	MC	0	2	3	1	u16_item101|u16_item104|u16_item101	0	36396	218183	0	0	0	0	0		0	29516	111845	0	0	1	1	0	u23_item305	0	25426	216404	6	3	9	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|u023_pg2_txt22_popup	48520|18365|4833|3216|12598|39250|19974|7518|55742|6388	2	0	WB|MC|WB
ZA6712_GB.data	1021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14811	242087	3	0	SS|MC|SS|MC	0	30022	197752	2	0	MC|SS|MC	0	24394	100415	4	0	4	main|unit7page7|u07_pg7_popup6|book=page7	24629|9694|3063|63029	2	0	4	20	16	u02_item104|u02_item103|u02_item102|u02_item101|u02_item102|u02_item101|u02_item104|u02_item103|u02_item102|u02_item104|u02_item102|u02_item101|u02_item103|u02_item102|u02_item101|u02_item102|u02_item103|u02_item104|u02_item101|u02_item103	0	34669	406780	4	17	21	main|WP|MC|main|unit02page1|MC|unit02page1|MC|unit02page1|MC|unit02page1|MC|unit02page1|unit02page3|unit02page1|unit02page3|unit02page1|MC|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|unit02page1|MC|unit02page1|unit02page3|MC|unit02page3|u02_pg3_txt90|unit02page3|MC|WP|MC	1026|2189|70282|3589|17644|6829|7702|7516|13051|42267|12186|4708|11466|5363|2895|17226|3305|6586|1618|10108|1587|2414|19975|7681|2333|16522|4113|14164|3336|2362|6013|18718|23073	21	2	MC|WB|WP|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WB|MC|WP|MC	0	3	3	0	u16_item101|u16_item102|u16_item104	0	14976	234995	0	0	1	1	0	u11b_item703	0	7261	50657	0	0	1	1	0	u23_item305	0	12330	120705	10	11	21	main|unit23page5|MC|unit23page5|u023_pg5_txt5_popup|unit23page5|u023_pg5_txt4_popup|unit23page5|u023_pg5_txt6_popup|unit23page5|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|u023_pg12_txt6_popup|unit23page12|main|unit23page1|unit23page2|u023_pg2_txt22_popup	12330|7007|4748|13035|1988|827|1116|1378|1528|1674|3955|4370|6897|2468|4204|15092|2472|2074|3259|4830|3301|18266|3886	4	0	WB|MC|WB|MC|WB
ZA6712_GB.data	1025	0	6	8	2	u01a_item101|u01a_item102|u01a_item105|u01a_item104|u01a_item103|u01a_item102|u01a_item101|u01a_item301	0	40583	84071	0	1	5	6	1	u01b_item101|newmail1|u01b_item101|u01b_item102|u01b_item104|u01b_item105	0	18630	80479	0	0	81025	88003	0	0	WB	0	51914	55466	1	0	1	u06a_default	55466	0	0	5283	35817	1	0	1	main	35817	0	0	37861	107963	0	0	0	5803	0	0	MC	0	54846	68827	1	0	SS|MC	0	63805	123933	8	0	MC|SS|MC|SS|MC|SS|MC|SS|MC	0	47386	67951	4	0	4	main|unit7page4|u07_pg4_popup6|book=page4	47585|8347|2356|9663	0	0	1	1	0	u02_item101	0	17072	21432	0	0	0			0	0	MC	0	4	7	3	u16_item101|u16_item102|u16_item103|u16_item104|u16_item103|u16_item102|u16_item101	0	15419	93780	0	0	0	0	0		0	0	5365	0	0	0	0	0		0	10065	13761	3	0	3	main|unit23page5|u023_pg5_txt6_popup	10065|2414|1282	0	0	WB
ZA6712_GB.data	1026	0	1	2	1	u01a_item101|u01a_item101	0	170527	299441	2	0	1	1	0	u01b_item101	0	87491	96804	0	0	89565	277703	0	2	WB	0	62518	162127	1	0	1	u06a_default	162127	0	0	59750	214021	2	1	3	main|unit06bpage3|main	60022|124722|29277	0	0	27703	400267	0	0	63736	207264	1	1	MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_GB.data	1028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	85265	160238	3	1	SS|MC|SS|MC	0	18862	142602	1	0	MC|SS	0	43249	114817	11	5	16	main|unit7page7|u07_pg7_txt4_popup|main|unit7page3|unit7page8|unit7page3|main|unit7page2|main|unit7page1|u07_pg1_txt7_popup|main|unit7page4|u07_pg4_popup6|book=page4	43531|5935|6029|2650|4347|2913|5965|4523|3796|5480|11662|4156|3185|5783|1879|2983	0	0	4	10	6	u02_item101|u02_item101|u02_item104|u02_item103|u02_item101|u02_item102|u02_item103|u02_item104|u02_item101|u02_item101	0	12585	113218	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	18775	49928	0	0	0	0	0		0	0	15551	0	0	0	0	0		0	12253	126294	8	10	18	main|unit23page5|main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|unit23page1|unit23page13|unit23page1|main|unit23page5|u023_pg5_txt5_popup|unit23page5|u023_pg5_txt4_popup|unit23page5|main|unit23page1	12253|12821|3922|8180|6381|2803|7018|4611|2568|1444|1739|2554|2037|1433|1836|5302|3276|46116	0	0	WB
ZA6712_GB.data	103	0	1	1	0	u01a_item101	0	35289	97778	0	0	2	2	0	u01b_item101|u01b_item105	0	31846	79212	0	0	42525	52305	1	0	WB|SS	0	0	36519	1	0	1	u06a_default	36519	0	0	0	4118	1	0	1	main	4118	0	0	23624	63388	0	0	0	11959	0	0	MC	0	40173	103440	1	0	SS|MC	0	34275	70340	3	0	MC|SS|MC|SS	0	31268	105934	9	9	18	main|unit7page1|main|unit7page2|main|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|main|unit7page1|main|unit7page7|u07_pg7_popup6|book=page7	31442|5147|1719|2723|1732|10807|3151|7856|2129|5275|4694|7628|2248|5164|1945|6770|2351|3153	0	0	0	0	0		0	40724	45451	1	0	1	main	4726	1	0	MC|WB	0	1	1	0	u16_item101	0	22170	111780	0	0	0	0	0		0	0	6261	0	0	0	0	0		0	0	14152	1	0	1	main	14152	0	0	WB
