CNTRYID	SEQID	PS1_u01a_num_of_created_emails	PS1_u01a_num_of_diff_emails_views	PS1_u01a_num_of_email_views	PS1_u01a_num_of_revisited_emails	PS1_u01a_seq_of_viewed_emails	PS1_u01a_num_help	PS1_u01a_first_interaction_time	PS1_u01a_time_on_task	PS1_u01a_num_cancel	PS1_u01b_num_of_created_emails	PS1_u01b_num_of_diff_emails_views	PS1_u01b_num_of_email_views	PS1_u01b_num_of_revisited_emails	PS1_u01b_seq_of_viewed_emails	PS1_u01b_num_help	PS1_u01b_first_interaction_time	PS1_u01b_time_on_task	PS1_u01b_num_cancel	PS1_u03a_num_help	PS1_u03a_first_interaction_time	PS1_u03a_time_on_task	PS1_u03a_num_switching_environment	PS1_u03a_num_cancel	PS1_u03a_seq_switching_environment	PS1_u06a_num_help	PS1_u06a_first_interaction_time	PS1_u06a_time_on_task	PS1_u06a_num_of_diff_visited_pages	PS1_u06a_num_of_page_revisits	PS1_u06a_num_of_page_visits	PS1_u06a_seq_visited_web_pages	PS1_u06a_seq_time_spent_on_web_pages	PS1_u06a_num_cancel	PS1_u06b_num_help	PS1_u06b_first_interaction_time	PS1_u06b_time_on_task	PS1_u06b_num_of_diff_visited_pages	PS1_u06b_num_of_page_revisits	PS1_u06b_num_of_page_visits	PS1_u06b_seq_visited_web_pages	PS1_u06b_seq_time_spent_on_web_pages	PS1_u06b_num_cancel	PS1_u21_num_help	PS1_u21_first_interaction_time	PS1_u21_time_on_task	PS1_u21_num_cancel	PS1_u04a_num_help	PS1_u04a_first_interaction_time	PS1_u04a_time_on_task	PS1_u04a_num_switching_environment	PS1_u04a_num_cancel	PS1_u04a_seq_switching_environment	PS2_u19a_num_help	PS2_u19a_first_interaction_time	PS2_u19a_time_on_task	PS2_u19a_num_switching_environment	PS2_u19a_num_cancel	PS2_u19a_seq_switching_environment	PS2_u19b_num_help	PS2_u19b_first_interaction_time	PS2_u19b_time_on_task	PS2_u19b_num_switching_environment	PS2_u19b_num_cancel	PS2_u19b_seq_switching_environment	PS2_u07_num_help	PS2_u07_first_interaction_time	PS2_u07_time_on_task	PS2_u07_num_of_diff_visited_pages	PS2_u07_num_of_page_revisits	PS2_u07_num_of_page_visits	PS2_u07_seq_visited_web_pages	PS2_u07_seq_time_spent_on_web_pages	PS2_u07_num_cancel	PS2_u02_num_of_created_emails	PS2_u02_num_of_diff_emails_views	PS2_u02_num_of_email_views	PS2_u02_num_of_revisited_emails	PS2_u02_seq_of_viewed_emails	PS2_u02_num_help	PS2_u02_first_interaction_time	PS2_u02_time_on_task	PS2_u02_num_of_diff_visited_pages	PS2_u02_num_of_page_revisits	PS2_u02_num_of_page_visits	PS2_u02_seq_visited_web_pages	PS2_u02_seq_time_spent_on_web_pages	PS2_u02_num_switching_environment	PS2_u02_num_cancel	PS2_u02_seq_switching_environment	PS2_u16_num_of_created_emails	PS2_u16_num_of_diff_emails_views	PS2_u16_num_of_email_views	PS2_u16_num_of_revisited_emails	PS2_u16_seq_of_viewed_emails	PS2_u16_num_help	PS2_u16_first_interaction_time	PS2_u16_time_on_task	PS2_u16_num_cancel	PS2_u11b_num_of_created_emails	PS2_u11b_num_of_diff_emails_views	PS2_u11b_num_of_email_views	PS2_u11b_num_of_revisited_emails	PS2_u11b_seq_of_viewed_emails	PS2_u11b_num_help	PS2_u11b_first_interaction_time	PS2_u11b_time_on_task	PS2_u11b_num_cancel	PS2_u23_num_of_created_emails	PS2_u23_num_of_diff_emails_views	PS2_u23_num_of_email_views	PS2_u23_num_of_revisited_emails	PS2_u23_seq_of_viewed_emails	PS2_u23_num_help	PS2_u23_first_interaction_time	PS2_u23_time_on_task	PS2_u23_num_of_diff_visited_pages	PS2_u23_num_of_page_revisits	PS2_u23_num_of_page_visits	PS2_u23_seq_visited_web_pages	PS2_u23_seq_time_spent_on_web_pages	PS2_u23_num_switching_environment	PS2_u23_num_cancel	PS2_u23_seq_switching_environment
ZA6712_US.data	1009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	101	0	5	6	1	u01a_item101|u01a_item102|u01a_item104|u01a_item105|u01a_item103|u01a_item101	0	32679	86698	0	2	8	17	9	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|newmail1|u01b_item104|u01b_item103|u01b_item104|u01b_item102|newmail2|u01b_item103|u01b_item105|item5|u01b_item105|u01b_item101	1	20918	656072	0	0	12551	153179	4	0	WB|SS|WB|SS|WB	0	20260	184379	3	2	5	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt6_popup|u06a_default	56913|4508|2883|2947|117128	0	0	13386	167383	6	5	11	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main	13532|42504|2592|18174|3670|20617|2338|12949|2900|39629|8478	0	0	38177	245219	0	0	64324	473791	1	0	MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	39221	76808	3	2	SS|MC|SS|MC	0	23814	172699	8	0	MC|SS|MC|SS|MC|SS|MC|SS|MC	0	43588	56585	4	0	4	main|unit7page4|u07_pg4_popup6|book=page4	43729|7732|928|4196	1	0	1	2	1	u02_item101|u02_item101	0	20119	76578	2	0	2	main|unit02page2	2200|20438	2	0	MC|WP|WB	1	4	7	3	u16_item101|u16_item104|u16_item102|u16_item102|u16_item104|newmail1|u16_item104	0	17565	91708	0	0	0	0	0		0	8378	33821	0	0	3	3	0	u23_item120|u23_item112|u23_item113	0	12429	48736	1	1	2	main|MC|main|MC	12429|5592|1969|28746	3	0	WB|MC|WB|MC
ZA6712_US.data	1016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	37421	88647	1	1	SS|MC	0	30761	563980	9	0	MC|SS|MC|SS|MC|SS|MC|SS|MC|SS	0	35703	75149	7	3	10	main|unit7page7|main|unit7page6|main|unit7page4|main|unit7page3|u07_pg3_popup6|book=page3	35867|7578|4801|5897|2215|2915|1806|4698|1581|7791	0	0	0	0	0		0	19289	81153	2	0	2	main|unit02page3|MC	4366|27687|1627	2	0	MC|WB|MC	0	1	1	0	u16_item101	0	33864	202316	0	0	3	7	4	u11b_item701|u11b_item702|u11b_item703|u11b_item702|u11b_item701|u11b_item703|u11b_item701	0	22338	97510	0	0	1	1	0	u23_item305	0	42551	150890	4	6	10	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|main|unit23page1|unit23page12|MC|unit23page12|MC	42684|14956|5753|3974|7457|39009|4154|3772|14167|6265|4004|2774|1921	5	1	WB|MC|WB|MC|WB|MC
ZA6712_US.data	1017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1019	0	4	6	2	u01a_item101|u01a_item102|u01a_item301|u01a_item301|u01a_item103|u01a_item102	0	35678	124483	0	0	5	9	4	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item102|u01b_item104|u01b_item105|u01b_item102|u01b_item105	0	19142	132235	0	0	36711	45266	0	0	WB	0	27559	69330	1	0	1	u06a_default	69330	0	0	18241	23998	1	0	1	main	23998	0	0	44062	222157	0	0	16750	163358	2	0	MC|SS|MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	102	0	5	5	0	u01a_item101|u01a_item102|u01a_item103|u01a_item104|u01a_item105	0	29714	68800	0	0	5	8	3	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item102|u01b_item104	0	14353	171234	0	1	58106	130926	0	0	WB	0	107878	154734	1	0	1	u06a_default	154734	0	0	19606	168211	6	11	17	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main	19821|22590|2673|19511|2650|13020|3648|8872|2230|6565|36760|3507|1518|7071|2239|6788|8748	0	0	25787	173077	0	0	37070	245146	7	0	MC|SS|MC|SS|MC|SS|MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1020	0	6	7	1	u01a_item101|u01a_item102|u01a_item103|u01a_item104|u01a_item105|u01a_item301|u01a_item102	0	57209	194838	1	0	5	9	4	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item105|u01b_item101|u01b_item103|u01b_item105	1	42154	706587	0	1	90456	457525	2	1	WB|SS|WB	0	75947	466526	3	2	5	u06a_default|u06a_default_txt3_popup|u06a_default|u06a_default_txt6_popup|u06a_default	75947|4823|236845|2450|146461	1	0	50069	205594	6	6	12	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage5|main|unit06bpage8	50273|26676|2316|13958|9491|23876|12971|12986|2022|31332|2471|17222	0	0	90603	431119	0	0	33319	597604	2	0	MC|SS|MC	0	85347	110424	1	0	SS|MC	0	37566	227506	1	0	MC|SS	0	50211	219756	13	11	24	main|unit7page1|u07_pg1_txt7_popup|unit7page1|main|unit7page2|main|unit7page3|unit7page8|unit7page3|main|unit7page4|unit7page5|unit7page4|main|unit7page6|main|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page4|u07_pg4_popup6|book=page4	50412|21207|4010|2180|2267|17302|5125|11916|5769|5472|3760|11895|17151|12094|8104|10632|1948|10568|3747|1714|3387|2850|3110|3136	0	0	4	9	5	u02_item101|u02_item101|u02_item101|u02_item102|u02_item103|u02_item104|u02_item102|u02_item103|u02_item101	0	47712	350848	5	7	12	main|unit02page2|main|MC|main|unit02page2|unit02page1|unit02page3|u02_pg3_txt90|unit02page3|MC|unit02page3|unit02page1|MC|unit02page1|MC	10529|31202|6394|10071|1872|3956|20754|25971|1577|4240|52276|3485|34973|25491|9797|16250	8	0	MC|WB|MC|WB|MC|WB|MC|WB|MC	0	2	3	1	u16_item101|u16_item102|u16_item101	0	26518	253506	0	0	3	3	0	u11b_item701|u11b_item702|u11b_item703	0	39961	133252	0	0	1	1	0	u23_item305	0	28779	146436	6	4	10	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12|MC|unit23page12|unit23page1|unit23page2|MC|unit23page2|u023_pg2_txt22_popup	28940|7320|16959|5631|16256|15498|7181|9114|19247|2761|13633|3896	4	0	WB|MC|WB|MC|WB
ZA6712_US.data	1021	2	6	8	2	u01a_item101|newmail1|u01a_item101|newmail2|u01a_item105|u01a_item103|u01a_item102|u01a_item103	0	54647	182207	0	1	5	9	4	u01b_item101|newmail1|u01b_item102|u01b_item101|u01b_item101|u01b_item103|u01b_item102|u01b_item105|u01b_item102	0	24632	266801	0	0	49440	141570	4	0	WB|SS|WB|SS|WB	0	45988	169501	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	45988|4431|119082	0	0	19619	70781	3	2	5	main|unit06bpage1|main|unit06bpage3|main	19740|24793|1410|5078|19760	0	0	32562	184541	0	0	39266	462311	1	0	MC|SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	88288	332078	1	0	SS|MC	1	97385	238358	1	1	MC|SS	0	82928	290598	12	17	29	main|unit7page7|u07_pg7_popup6|unit7page7|u07_pg7_txt4_popup|unit7page7|main|unit7page3|u07_pg3_popup6|unit7page3|main|unit7page4|main|unit7page6|u07_pg6_popup6|main|unit7page1|main|unit7page2|main|unit7page2|main|unit7page7|main|unit7page4|main|unit7page3|u07_pg3_popup6|book=page3	83095|33441|1963|22923|10310|5454|10252|14846|2094|4793|14034|7673|9754|4005|5168|5082|3825|3135|5714|9089|6765|3876|3945|4707|3433|2075|2685|1172|5290	0	0	4	6	2	u02_item101|u02_item102|u02_item103|u02_item102|u02_item104|u02_item102	0	53044	202058	0	0	0			0	2	MC	1	3	4	1	u16_item101|newmail1|u16_item101|item0	0	34166	409587	0	0	0	0	0		0	70779	76294	0	0	0	0	0		0	18325	30930	2	0	2	main|unit23page5	18325|12605	0	0	WB
ZA6712_US.data	1026	0	3	4	1	u01a_item101|u01a_item105|u01a_item105|u01a_item301	0	49129	129795	0	0	5	9	4	u01b_item101|u01b_item105|u01b_item101|u01b_item104|u01b_item105|u01b_item103|u01b_item102|u01b_item101|u01b_item104	0	43005	152174	0	0	50722	166440	4	0	WB|SS|WB|SS|WB	0	39171	144069	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	71245|4463|68361	0	0	28443	131031	3	4	7	main|unit06bpage1|main|unit06bpage3|main|unit06bpage1|main	28564|10943|4165|5220|37928|4140|40071	0	0	22113	133985	0	0	44348	80592	0	0	MC	0	60070	106350	3	0	SS|MC|SS|MC	0	64863	275063	3	0	MC|SS|MC|SS	0	21824	116368	9	11	20	main|unit7page1|main|unit7page2|main|unit7page3|main|unit7page4|main|unit7page6|main|unit7page7|main|unit7page3|main|unit7page1|main|unit7page3|u07_pg3_popup6|book=page3	21967|3301|2032|4148|2675|5253|2694|4032|1600|3736|2049|13865|3828|6205|1898|5757|2679|20401|1967|6281	0	0	2	6	4	u02_item104|u02_item103|u02_item104|u02_item103|u02_item104|u02_item103	0	58175	144347	0	0	0			0	0	MC	0	1	2	1	u16_item101|u16_item101	0	32719	139348	0	0	3	3	0	u11b_item701|u11b_item702|u11b_item703	0	20737	92032	0	0	0	0	0		0	18705	46411	4	1	5	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12	18825|17495|2917|3401|3773	0	0	WB
ZA6712_US.data	1028	0	4	4	0	u01a_item101|u01a_item102|u01a_item105|u01a_item103	0	16528	64946	0	0	5	7	2	u01b_item101|u01b_item101|u01b_item103|u01b_item102|u01b_item103|u01b_item104|u01b_item105	0	25342	130646	0	0	113979	168507	1	0	WB|SS	0	42616	161195	1	0	1	u06a_default	161195	0	0	25543	149689	8	11	19	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage5|unit06bpage6|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|unit06bpage4|unit06bpage3|main	63539|12330|1879|2670|2266|5423|2486|6544|4638|2142|1920|10054|1355|6433|3367|2251|2873|9316|8203	0	0	104365	278833	0	breakoff	breakoff	breakoff	breakoff	breakoff	breakoff	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	103	0	6	9	3	u01a_item101|u01a_item102|u01a_item103|u01a_item103|u01a_item105|u01a_item105|u01a_item201|u01a_item301|u01a_item102	0	15661	104953	0	0	5	9	4	u01b_item101|u01b_item101|u01b_item102|u01b_item103|u01b_item104|u01b_item103|u01b_item105|u01b_item105|u01b_item104	0	16662	102300	0	0	24786	51502	0	0	WB	0	20601	111647	2	1	3	u06a_default|u06a_default_txt3_popup|u06a_default	20601|3011|88035	0	0	9605	139976	9	20	29	main|unit06bpage1|main|unit06bpage3|main|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage3|unit06bpage4|unit06bpage3|main|unit06bpage3|main|unit06bpage5|unit06bpage6|unit06bpage5|main|unit06bpage7|main|unit06bpage8|main|unit06bpage1|unit06bpage2|unit06bpage1|main	9709|10444|8460|14673|2183|7313|3727|7164|2144|7801|8899|10244|7186|1815|3007|1634|8863|1739|2206|910|1585|2237|1570|5678|1217|2097|2943|603|1925	0	0	33014	249166	0	0	13450	598225	0	0	MC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	32759	42220	1	0	SS|MC	0	10050	141092	6	0	MC|SS|MC|SS|MC|SS|MC	0	0	12804	1	0	1	main	12804	0	0	0	0	0		0	0	14086	0	0	0			0	0	MC	0	1	1	0	u16_item101	0	6325	7162	0	0	0	0	0		0	0	3932	0	0	0	0	0		0	13952	23660	4	1	5	main|unit23page1|unit23page12|u023_pg12_txt6_popup|unit23page12	14051|3154|1684|2552|2219	0	0	WB
ZA6712_US.data	1032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZA6712_US.data	1035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
